		Semantic	Jaccard	event
HOG:0000030	HOG:0000074	22.495507563226326	0.8515625	30-duplication-presence
HOG:0000030	HOG:0000080	22.495507563226326	1.0	30-duplication-presence
HOG:0000030	HOG:0000094	16.87163067241974	1.0	30-duplication-presence
HOG:0000030	HOG:0000114	28.681772143113562	0.8203125	30-duplication-presence
HOG:0000030	HOG:0000118	22.495507563226326	1.0	30-duplication-presence
HOG:0000030	HOG:0000123	42.58414522218145	1.0	30-duplication-presence
HOG:0000030	HOG:0000138	22.495507563226326	1.0	30-duplication-presence
HOG:0000030	HOG:0000140	28.1193844540329	1.0	30-duplication-presence
HOG:0000030	HOG:0000143	65.05901083620839	1.0	30-duplication-presence
HOG:0000030	HOG:0000144	26.049040902522826	1.0	30-duplication-presence
HOG:0000030	HOG:0000160	40.35142111393458	1.0	30-duplication-presence
HOG:0000030	HOG:0000188	22.495507563226326	1.0	30-duplication-presence
HOG:0000030	HOG:0000208	26.049040902522826	1.0	30-duplication-presence
HOG:0000030	HOG:0000215	42.58414522218145	1.0	30-duplication-presence
HOG:0000030	HOG:0000217	25.550487133308867	1.0	30-duplication-presence
HOG:0000030	HOG:0000228	45.78409039706904	1.0	30-duplication-presence
HOG:0000030	HOG:0000231	22.495507563226326	0.8515625	30-duplication-presence
HOG:0000030	HOG:0000251	22.495507563226326	1.0	30-duplication-presence
HOG:0000030	HOG:0000256	131.55835240951134	1.0	30-duplication-presence
HOG:0000030	HOG:0000258	52.87444676340796	0.8515625	30-duplication-presence
HOG:0000030	HOG:0000259	28.681772143113562	0.8515625	30-duplication-presence
HOG:0000030	HOG:0000271	15.629424541513695	1.0	30-duplication-presence
HOG:0000030	HOG:0000001	37.49251260537721	1.0	30-loss-presence
HOG:0000030	HOG:0000013	33.893876130389714	1.0	30-loss-presence
HOG:0000030	HOG:0000018	28.1193844540329	1.0	30-loss-presence
HOG:0000030	HOG:0000019	22.495507563226326	1.0	30-loss-presence
HOG:0000030	HOG:0000030	84.94587374305598	1.0	30-loss-presence
HOG:0000030	HOG:0000046	22.495507563226326	1.0	30-loss-presence
HOG:0000030	HOG:0000048	69.06609318379725	1.0	30-loss-presence
HOG:0000030	HOG:0000058	16.87163067241974	1.0	30-loss-presence
HOG:0000030	HOG:0000067	24.745058319548953	1.0	30-loss-presence
HOG:0000030	HOG:0000073	202.45473670755737	0.7109375	30-loss-presence
HOG:0000030	HOG:0000074	22.495507563226326	0.8515625	30-loss-presence
HOG:0000030	HOG:0000080	22.495507563226326	1.0	30-loss-presence
HOG:0000030	HOG:0000094	16.87163067241974	1.0	30-loss-presence
HOG:0000030	HOG:0000114	28.681772143113562	0.8203125	30-loss-presence
HOG:0000030	HOG:0000118	22.495507563226326	1.0	30-loss-presence
HOG:0000030	HOG:0000123	42.58414522218145	1.0	30-loss-presence
HOG:0000030	HOG:0000138	22.495507563226326	1.0	30-loss-presence
HOG:0000030	HOG:0000140	28.1193844540329	1.0	30-loss-presence
HOG:0000030	HOG:0000143	65.05901083620839	1.0	30-loss-presence
HOG:0000030	HOG:0000144	26.049040902522826	1.0	30-loss-presence
HOG:0000030	HOG:0000160	40.35142111393458	1.0	30-loss-presence
HOG:0000030	HOG:0000188	22.495507563226326	1.0	30-loss-presence
HOG:0000030	HOG:0000208	26.049040902522826	1.0	30-loss-presence
HOG:0000030	HOG:0000215	42.58414522218145	1.0	30-loss-presence
HOG:0000030	HOG:0000217	25.550487133308867	1.0	30-loss-presence
HOG:0000030	HOG:0000228	45.78409039706904	1.0	30-loss-presence
HOG:0000030	HOG:0000231	22.495507563226326	0.8515625	30-loss-presence
HOG:0000030	HOG:0000251	22.495507563226326	1.0	30-loss-presence
HOG:0000030	HOG:0000256	131.55835240951134	1.0	30-loss-presence
HOG:0000030	HOG:0000258	52.87444676340796	0.8515625	30-loss-presence
HOG:0000030	HOG:0000259	28.681772143113562	0.8515625	30-loss-presence
HOG:0000030	HOG:0000271	15.629424541513695	1.0	30-loss-presence
HOG:0000030	HOG:0000030	84.94587374305598	1.0	30-gain-loss
HOG:0000030	HOG:0000001	37.49251260537721	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000013	33.893876130389714	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000014	16.87163067241974	0.640625	30-duplication-gain-presence
HOG:0000030	HOG:0000015	13.497304537935793	0.640625	30-duplication-gain-presence
HOG:0000030	HOG:0000018	28.1193844540329	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000019	22.495507563226326	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000030	84.94587374305598	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000041	13.497304537935793	0.640625	30-duplication-gain-presence
HOG:0000030	HOG:0000046	22.495507563226326	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000048	69.06609318379725	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000058	16.87163067241974	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000067	24.745058319548953	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000068	16.87163067241974	0.640625	30-duplication-gain-presence
HOG:0000030	HOG:0000073	202.45473670755737	0.7109375	30-duplication-gain-presence
HOG:0000030	HOG:0000074	22.495507563226326	0.8515625	30-duplication-gain-presence
HOG:0000030	HOG:0000080	22.495507563226326	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000094	16.87163067241974	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000109	16.87163067241974	0.640625	30-duplication-gain-presence
HOG:0000030	HOG:0000111	16.87163067241974	0.640625	30-duplication-gain-presence
HOG:0000030	HOG:0000114	28.681772143113562	0.8203125	30-duplication-gain-presence
HOG:0000030	HOG:0000118	22.495507563226326	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000123	42.58414522218145	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000137	15.629424541513695	0.640625	30-duplication-gain-presence
HOG:0000030	HOG:0000138	22.495507563226326	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000139	19.536780676892118	0.640625	30-duplication-gain-presence
HOG:0000030	HOG:0000140	28.1193844540329	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000143	65.05901083620839	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000144	26.049040902522826	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000160	40.35142111393458	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000188	22.495507563226326	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000208	26.049040902522826	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000215	42.58414522218145	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000217	25.550487133308867	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000228	45.78409039706904	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000231	22.495507563226326	0.8515625	30-duplication-gain-presence
HOG:0000030	HOG:0000239	31.938108916636082	0.640625	30-duplication-gain-presence
HOG:0000030	HOG:0000246	19.536780676892118	0.640625	30-duplication-gain-presence
HOG:0000030	HOG:0000251	22.495507563226326	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000256	131.55835240951134	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000257	13.497304537935793	0.640625	30-duplication-gain-presence
HOG:0000030	HOG:0000258	52.87444676340796	0.8515625	30-duplication-gain-presence
HOG:0000030	HOG:0000259	28.681772143113562	0.8515625	30-duplication-gain-presence
HOG:0000030	HOG:0000271	15.629424541513695	1.0	30-duplication-gain-presence
HOG:0000030	HOG:0000272	16.87163067241974	0.640625	30-duplication-gain-presence
HOG:0000030	HOG:0000277	16.87163067241974	0.640625	30-duplication-gain-presence
HOG:0000030	HOG:0000001	37.49251260537721	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000013	33.893876130389714	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000018	28.1193844540329	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000019	22.495507563226326	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000030	84.94587374305598	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000046	22.495507563226326	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000048	69.06609318379725	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000058	16.87163067241974	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000067	24.745058319548953	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000073	202.45473670755737	0.7109375	30-duplication-loss-presence
HOG:0000030	HOG:0000074	22.495507563226326	0.8515625	30-duplication-loss-presence
HOG:0000030	HOG:0000080	22.495507563226326	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000094	16.87163067241974	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000114	28.681772143113562	0.8203125	30-duplication-loss-presence
HOG:0000030	HOG:0000118	22.495507563226326	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000123	42.58414522218145	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000138	22.495507563226326	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000140	28.1193844540329	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000143	65.05901083620839	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000144	26.049040902522826	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000160	40.35142111393458	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000188	22.495507563226326	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000208	26.049040902522826	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000215	42.58414522218145	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000217	25.550487133308867	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000228	45.78409039706904	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000231	22.495507563226326	0.8515625	30-duplication-loss-presence
HOG:0000030	HOG:0000251	22.495507563226326	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000256	131.55835240951134	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000258	52.87444676340796	0.8515625	30-duplication-loss-presence
HOG:0000030	HOG:0000259	28.681772143113562	0.8515625	30-duplication-loss-presence
HOG:0000030	HOG:0000271	15.629424541513695	1.0	30-duplication-loss-presence
HOG:0000030	HOG:0000030	84.94587374305598	1.0	30-duplication-loss
HOG:0000030	HOG:0000030	84.94587374305598	1.0	30-loss
HOG:0000030	HOG:0000001	37.49251260537721	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000013	33.893876130389714	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000014	16.87163067241974	0.640625	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000015	13.497304537935793	0.640625	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000018	28.1193844540329	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000019	22.495507563226326	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000030	84.94587374305598	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000041	13.497304537935793	0.640625	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000046	22.495507563226326	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000048	69.06609318379725	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000058	16.87163067241974	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000067	24.745058319548953	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000068	16.87163067241974	0.640625	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000073	202.45473670755737	0.7109375	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000074	22.495507563226326	0.8515625	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000080	22.495507563226326	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000094	16.87163067241974	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000109	16.87163067241974	0.640625	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000111	16.87163067241974	0.640625	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000114	28.681772143113562	0.8203125	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000118	22.495507563226326	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000123	42.58414522218145	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000137	15.629424541513695	0.640625	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000138	22.495507563226326	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000139	19.536780676892118	0.640625	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000140	28.1193844540329	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000143	65.05901083620839	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000144	26.049040902522826	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000160	40.35142111393458	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000188	22.495507563226326	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000208	26.049040902522826	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000215	42.58414522218145	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000217	25.550487133308867	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000228	45.78409039706904	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000231	22.495507563226326	0.8515625	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000239	31.938108916636082	0.640625	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000246	19.536780676892118	0.640625	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000251	22.495507563226326	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000256	131.55835240951134	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000257	13.497304537935793	0.640625	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000258	52.87444676340796	0.8515625	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000259	28.681772143113562	0.8515625	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000271	15.629424541513695	1.0	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000272	16.87163067241974	0.640625	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000277	16.87163067241974	0.640625	30-duplication-gain-loss-presence
HOG:0000030	HOG:0000001	37.49251260537721	1.0	30-presence
HOG:0000030	HOG:0000013	33.893876130389714	1.0	30-presence
HOG:0000030	HOG:0000018	28.1193844540329	1.0	30-presence
HOG:0000030	HOG:0000019	22.495507563226326	1.0	30-presence
HOG:0000030	HOG:0000030	84.94587374305598	1.0	30-presence
HOG:0000030	HOG:0000046	22.495507563226326	1.0	30-presence
HOG:0000030	HOG:0000048	69.06609318379725	1.0	30-presence
HOG:0000030	HOG:0000058	16.87163067241974	1.0	30-presence
HOG:0000030	HOG:0000067	24.745058319548953	1.0	30-presence
HOG:0000030	HOG:0000073	202.45473670755737	0.7109375	30-presence
HOG:0000030	HOG:0000074	22.495507563226326	0.8515625	30-presence
HOG:0000030	HOG:0000080	22.495507563226326	1.0	30-presence
HOG:0000030	HOG:0000094	16.87163067241974	1.0	30-presence
HOG:0000030	HOG:0000114	28.681772143113562	0.8203125	30-presence
HOG:0000030	HOG:0000118	22.495507563226326	1.0	30-presence
HOG:0000030	HOG:0000123	42.58414522218145	1.0	30-presence
HOG:0000030	HOG:0000138	22.495507563226326	1.0	30-presence
HOG:0000030	HOG:0000140	28.1193844540329	1.0	30-presence
HOG:0000030	HOG:0000143	65.05901083620839	1.0	30-presence
HOG:0000030	HOG:0000144	26.049040902522826	1.0	30-presence
HOG:0000030	HOG:0000160	40.35142111393458	1.0	30-presence
HOG:0000030	HOG:0000188	22.495507563226326	1.0	30-presence
HOG:0000030	HOG:0000208	26.049040902522826	1.0	30-presence
HOG:0000030	HOG:0000215	42.58414522218145	1.0	30-presence
HOG:0000030	HOG:0000217	25.550487133308867	1.0	30-presence
HOG:0000030	HOG:0000228	45.78409039706904	1.0	30-presence
HOG:0000030	HOG:0000231	22.495507563226326	0.8515625	30-presence
HOG:0000030	HOG:0000251	22.495507563226326	1.0	30-presence
HOG:0000030	HOG:0000256	131.55835240951134	1.0	30-presence
HOG:0000030	HOG:0000258	52.87444676340796	0.8515625	30-presence
HOG:0000030	HOG:0000259	28.681772143113562	0.8515625	30-presence
HOG:0000030	HOG:0000271	15.629424541513695	1.0	30-presence
HOG:0000030	HOG:0000030	84.94587374305598	1.0	30-duplication-gain
HOG:0000030	HOG:0000030	84.94587374305598	1.0	30-duplication-gain-loss
HOG:0000036	HOG:0000016	16.120685565106996	1.0	36-gain-presence
HOG:0000036	HOG:0000027	20.150856956383745	1.0	36-gain-presence
HOG:0000036	HOG:0000036	30.787194307135923	1.0	36-gain-presence
HOG:0000036	HOG:0000049	35.55970712932373	1.0	36-gain-presence
HOG:0000036	HOG:0000076	42.06403742606966	1.0	36-gain-presence
HOG:0000036	HOG:0000087	36.98905195128563	1.0	36-gain-presence
HOG:0000036	HOG:0000099	47.12092689223675	1.0	36-gain-presence
HOG:0000036	HOG:0000101	19.886120633553933	1.0	36-gain-presence
HOG:0000036	HOG:0000103	34.03739042159139	1.0	36-gain-presence
HOG:0000036	HOG:0000106	15.336742672191324	1.0	36-gain-presence
HOG:0000036	HOG:0000153	24.604865203219827	1.0	36-gain-presence
HOG:0000036	HOG:0000171	30.787194307135923	1.0	36-gain-presence
HOG:0000036	HOG:0000181	29.136814682940507	1.0	36-gain-presence
HOG:0000036	HOG:0000184	16.87163067241974	1.0	36-gain-presence
HOG:0000036	HOG:0000185	28.119384454032907	1.0	36-gain-presence
HOG:0000036	HOG:0000203	32.79942289685715	1.0	36-gain-presence
HOG:0000036	HOG:0000212	32.80648693762644	0.8359375	36-gain-presence
HOG:0000036	HOG:0000220	27.136530582011936	1.0	36-gain-presence
HOG:0000036	HOG:0000235	30.787194307135923	1.0	36-gain-presence
HOG:0000036	HOG:0000260	20.150856956383745	1.0	36-gain-presence
HOG:0000036	HOG:0000265	38.46031533404414	1.0	36-gain-presence
HOG:0000036	HOG:0000269	19.170928340239154	1.0	36-gain-presence
HOG:0000036	HOG:0000270	24.21706182758195	1.0	36-gain-presence
HOG:0000036	HOG:0000016	16.120685565106996	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000027	20.150856956383745	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000036	30.787194307135923	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000049	35.55970712932373	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000076	42.06403742606966	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000087	36.98905195128563	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000099	47.12092689223675	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000101	19.886120633553933	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000103	34.03739042159139	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000106	15.336742672191324	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000153	24.604865203219827	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000171	30.787194307135923	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000181	29.136814682940507	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000184	16.87163067241974	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000185	28.119384454032907	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000203	32.79942289685715	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000212	32.80648693762644	0.8359375	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000220	27.136530582011936	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000235	30.787194307135923	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000260	20.150856956383745	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000265	38.46031533404414	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000269	19.170928340239154	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000270	24.21706182758195	1.0	36-duplication-gain-loss-presence
HOG:0000036	HOG:0000036	30.787194307135923	1.0	36-duplication-gain
HOG:0000036	HOG:0000016	16.120685565106996	1.0	36-duplication-presence
HOG:0000036	HOG:0000027	20.150856956383745	1.0	36-duplication-presence
HOG:0000036	HOG:0000036	30.787194307135923	1.0	36-duplication-presence
HOG:0000036	HOG:0000049	35.55970712932373	1.0	36-duplication-presence
HOG:0000036	HOG:0000076	42.06403742606966	1.0	36-duplication-presence
HOG:0000036	HOG:0000087	36.98905195128563	1.0	36-duplication-presence
HOG:0000036	HOG:0000099	47.12092689223675	1.0	36-duplication-presence
HOG:0000036	HOG:0000101	19.886120633553933	1.0	36-duplication-presence
HOG:0000036	HOG:0000103	34.03739042159139	1.0	36-duplication-presence
HOG:0000036	HOG:0000106	15.336742672191324	1.0	36-duplication-presence
HOG:0000036	HOG:0000153	24.604865203219827	1.0	36-duplication-presence
HOG:0000036	HOG:0000171	30.787194307135923	1.0	36-duplication-presence
HOG:0000036	HOG:0000181	29.136814682940507	1.0	36-duplication-presence
HOG:0000036	HOG:0000184	16.87163067241974	1.0	36-duplication-presence
HOG:0000036	HOG:0000185	28.119384454032907	1.0	36-duplication-presence
HOG:0000036	HOG:0000203	32.79942289685715	1.0	36-duplication-presence
HOG:0000036	HOG:0000212	32.80648693762644	0.8359375	36-duplication-presence
HOG:0000036	HOG:0000220	27.136530582011936	1.0	36-duplication-presence
HOG:0000036	HOG:0000235	30.787194307135923	1.0	36-duplication-presence
HOG:0000036	HOG:0000260	20.150856956383745	1.0	36-duplication-presence
HOG:0000036	HOG:0000265	38.46031533404414	1.0	36-duplication-presence
HOG:0000036	HOG:0000269	19.170928340239154	1.0	36-duplication-presence
HOG:0000036	HOG:0000270	24.21706182758195	1.0	36-duplication-presence
HOG:0000036	HOG:0000016	16.120685565106996	1.0	36-presence
HOG:0000036	HOG:0000027	20.150856956383745	1.0	36-presence
HOG:0000036	HOG:0000036	30.787194307135923	1.0	36-presence
HOG:0000036	HOG:0000049	35.55970712932373	1.0	36-presence
HOG:0000036	HOG:0000076	42.06403742606966	1.0	36-presence
HOG:0000036	HOG:0000087	36.98905195128563	1.0	36-presence
HOG:0000036	HOG:0000099	47.12092689223675	1.0	36-presence
HOG:0000036	HOG:0000101	19.886120633553933	1.0	36-presence
HOG:0000036	HOG:0000103	34.03739042159139	1.0	36-presence
HOG:0000036	HOG:0000106	15.336742672191324	1.0	36-presence
HOG:0000036	HOG:0000153	24.604865203219827	1.0	36-presence
HOG:0000036	HOG:0000171	30.787194307135923	1.0	36-presence
HOG:0000036	HOG:0000181	29.136814682940507	1.0	36-presence
HOG:0000036	HOG:0000184	16.87163067241974	1.0	36-presence
HOG:0000036	HOG:0000185	28.119384454032907	1.0	36-presence
HOG:0000036	HOG:0000203	32.79942289685715	1.0	36-presence
HOG:0000036	HOG:0000212	32.80648693762644	0.8359375	36-presence
HOG:0000036	HOG:0000220	27.136530582011936	1.0	36-presence
HOG:0000036	HOG:0000235	30.787194307135923	1.0	36-presence
HOG:0000036	HOG:0000260	20.150856956383745	1.0	36-presence
HOG:0000036	HOG:0000265	38.46031533404414	1.0	36-presence
HOG:0000036	HOG:0000269	19.170928340239154	1.0	36-presence
HOG:0000036	HOG:0000270	24.21706182758195	1.0	36-presence
HOG:0000036	HOG:0000036	30.787194307135923	1.0	36-duplication-loss
HOG:0000036	HOG:0000036	30.787194307135923	1.0	36-gain
HOG:0000036	HOG:0000016	16.120685565106996	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000027	20.150856956383745	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000036	30.787194307135923	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000049	35.55970712932373	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000076	42.06403742606966	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000087	36.98905195128563	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000099	47.12092689223675	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000101	19.886120633553933	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000103	34.03739042159139	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000106	15.336742672191324	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000153	24.604865203219827	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000171	30.787194307135923	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000181	29.136814682940507	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000184	16.87163067241974	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000185	28.119384454032907	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000203	32.79942289685715	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000212	32.80648693762644	0.8359375	36-duplication-gain-presence
HOG:0000036	HOG:0000220	27.136530582011936	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000235	30.787194307135923	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000260	20.150856956383745	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000265	38.46031533404414	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000269	19.170928340239154	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000270	24.21706182758195	1.0	36-duplication-gain-presence
HOG:0000036	HOG:0000036	30.787194307135923	1.0	36-duplication-gain-loss
HOG:0000036	HOG:0000036	30.787194307135923	1.0	36-loss
HOG:0000036	HOG:0000036	30.787194307135923	1.0	36-gain-loss
HOG:0000036	HOG:0000016	16.120685565106996	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000027	20.150856956383745	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000036	30.787194307135923	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000049	35.55970712932373	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000076	42.06403742606966	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000087	36.98905195128563	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000099	47.12092689223675	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000101	19.886120633553933	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000103	34.03739042159139	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000106	15.336742672191324	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000153	24.604865203219827	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000171	30.787194307135923	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000181	29.136814682940507	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000184	16.87163067241974	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000185	28.119384454032907	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000203	32.79942289685715	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000212	32.80648693762644	0.8359375	36-gain-loss-presence
HOG:0000036	HOG:0000220	27.136530582011936	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000235	30.787194307135923	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000260	20.150856956383745	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000265	38.46031533404414	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000269	19.170928340239154	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000270	24.21706182758195	1.0	36-gain-loss-presence
HOG:0000036	HOG:0000016	16.120685565106996	1.0	36-duplication-loss-presence
HOG:0000036	HOG:0000027	20.150856956383745	1.0	36-duplication-loss-presence
HOG:0000036	HOG:0000036	30.787194307135923	1.0	36-duplication-loss-presence
HOG:0000036	HOG:0000049	35.55970712932373	1.0	36-duplication-loss-presence
